leafValue( IT("/ISUP_IB/VSUP_LO/MINUS") "fin1" 7e+09 )*leafValue( VT("/vdd_LO") "fin1" 7e+09 ) X,leafValue( IT("/ISUP_IB/VSUP_LO/MINUS") "fin1" 7e+09 )*leafValue( VT("/vdd_LO") "fin1" 7e+09 ) Y
0,0.01006786419771392
5.000000000000001e-12,0.01006786398181048
1.333333333333333e-11,0.01006785854963734
2.166666666666667e-11,0.01006784149096456
3e-11,0.01006795158602112
3.833333333333333e-11,0.01006810491604956
4.666666666666666e-11,0.01006792102821912
5.499999999999999e-11,0.01006790666304241
6.333333333333332e-11,0.01006853319630744
7.166666666666665e-11,0.01006853220613191
7.999999999999998e-11,0.01006672539383598
8.833333333333331e-11,0.0100633009470001
9.666666666666664e-11,0.01005865277708146
1.05e-10,0.01005178187203094
1.133333333333333e-10,0.01004068660633324
1.216666666666666e-10,0.01002382776602635
1.3e-10,0.01000156292258824
1.383333333333333e-10,0.009977114401390236
1.466666666666666e-10,0.009955911126076845
1.55e-10,0.009943676715083517
1.633333333333333e-10,0.009944010621790138
1.716666666666666e-10,0.009956689203247056
1.799999999999999e-10,0.009977588717424664
1.883333333333333e-10,0.01000058095030659
1.966666666666666e-10,0.01002034821409383
2.049999999999999e-10,0.01003450067786219
2.133333333333333e-10,0.01004403106900089
2.216666666666666e-10,0.01005212757565219
2.299999999999999e-10,0.01006237834399894
2.383333333333333e-10,0.01007710411346861
2.466666666666666e-10,0.01009640279681828
2.55e-10,0.01011788754437347
2.633333333333334e-10,0.01013737092854747
2.711491323901726e-10,0.01014899561469285
2.781611764175493e-10,0.01015327332798019
2.850522491900559e-10,0.01015446787446288
2.929573296419308e-10,0.0101545677900637
3.012906629752642e-10,0.01015053548590037
3.082817049827253e-10,0.0101439330696146
3.144059080029173e-10,0.01013802957273691
3.202871484493866e-10,0.01013463662115876
3.270685016721684e-10,0.01013359043155273
3.351876718675723e-10,0.01013385485867961
3.429294598123847e-10,0.01014441078698291
3.490878509570655e-10,0.01016110205075691
3.547869511144108e-10,0.01017495355986166
3.608214552219614e-10,0.0101815260344909
3.687699604119894e-10,0.01017634002877516
3.771032937453228e-10,0.01017856055836303
3.840335608449792e-10,0.0101907089418017
3.902884607080593e-10,0.0102021286206984
3.964263056446323e-10,0.01020895791980049
4.027267324088515e-10,0.01021493171021727
4.104217015104751e-10,0.01023189061786378
4.187550348438084e-10,0.0102607836227816
4.257076353729579e-10,0.01027722590016985
4.31961952856368e-10,0.01028497870490466
4.375339461210434e-10,0.01029256352661091
4.429575009739622e-10,0.0103040659898319
4.499625065614238e-10,0.01032584116667291
4.580287896592767e-10,0.01034650540245058
4.645271421473562e-10,0.01035122107188729
4.701044964159141e-10,0.01035056408571704
4.750507217693737e-10,0.01035132659107101
4.801123876399838e-10,0.01035688439977804
4.859115539344675e-10,0.01036533751955604
4.925401227490506e-10,0.01037456696349284
4.993789923941769e-10,0.01038322309989697
5.053565721852073e-10,0.01039332599243356
5.106782000132837e-10,0.01040570441655346
5.157161744701438e-10,0.0104189153487207
5.212899244447621e-10,0.01042812051408018
5.274782378015698e-10,0.01043666492260558
5.345113518116184e-10,0.01044681753831525
5.41905497310064e-10,0.01046045280430814
5.482444492754204e-10,0.01047374936648097
5.54195628118364e-10,0.01048670387617229
5.600345072598246e-10,0.01049987194383753
5.659339357818584e-10,0.01051470583512872
5.712447833601256e-10,0.01053074489008214
5.758302048023618e-10,0.01054623696949864
5.797400518484238e-10,0.01056202778788695
5.832981786305623e-10,0.01057803178697349
5.875532362216639e-10,0.01060015631974205
5.929828241872456e-10,0.01063168598511306
5.978655469975823e-10,0.01065495255660964
6.036081819219565e-10,0.01068134888006185
6.103466387189242e-10,0.01070756964724366
6.174493366196511e-10,0.01073083122419198
6.245238825550821e-10,0.01074746609123104
6.304566226301085e-10,0.01075797807069625
6.356810459492434e-10,0.01076701614588384
6.405657742780058e-10,0.01077780100598327
6.461953609328096e-10,0.01079270454655152
6.517055191626044e-10,0.01080819296007744
6.570503266601321e-10,0.0108241816260464
6.620753926710009e-10,0.01083973773286384
6.665229390300366e-10,0.01085371550252228
6.705333812452349e-10,0.01086496665488831
6.745629998584548e-10,0.01087440164381533
6.79580134244276e-10,0.01088225587114987
6.857146941407391e-10,0.01088982870100585
6.920468866212489e-10,0.01090354877960324
6.990880644697907e-10,0.01092407560402506
7.066112315504809e-10,0.01095064135630929
7.131321065765936e-10,0.01097700408155545
7.191944874520425e-10,0.01100262658910266
7.25177237138155e-10,0.01102723504178304
7.312477042900306e-10,0.01105133341957614
7.36789734866486e-10,0.01107422351019933
7.416391856742231e-10,0.01109440814214668
7.457414760046539e-10,0.01111290056346729
7.493113904434147e-10,0.01113066965510091
7.530609096608561e-10,0.01115095069332661
7.586137582938328e-10,0.01118723128923167
7.633694243264972e-10,0.01121439638124543
7.683834766277124e-10,0.01124322730184005
7.745163929617637e-10,0.01128066278082443
7.812172948620994e-10,0.01131764786438968
7.882758762319448e-10,0.01135069555934885
7.945074477785547e-10,0.01137206973488876
8.000811824723202e-10,0.01138692689752659
8.051798643440855e-10,0.01139945229579428
8.104461266550544e-10,0.01141427293671379
8.154605678977593e-10,0.0114298801927906
8.201155003668151e-10,0.01144499693862323
8.245976720426896e-10,0.01145908215225046
8.291571524951084e-10,0.01147254342092371
8.344780082720363e-10,0.01148608402709251
8.399555049879103e-10,0.0115008835153773
8.451181894689535e-10,0.01151885836450448
8.505955205700686e-10,0.0115380818018692
8.569512550265049e-10,0.01156064708503095
8.641499754191456e-10,0.01158502414542938
8.715226821704716e-10,0.01161297273081298
8.781922715962228e-10,0.01164143511779307
8.844315889987244e-10,0.01166763141014103
8.906006924229146e-10,0.01169182013946508
8.970571162960252e-10,0.01171655361930201
9.053581891947466e-10,0.01175617798160586
9.136915225280799e-10,0.01179972530604899
9.209807108333003e-10,0.01183023601730859
9.274261119039537e-10,0.01185459714213469
9.331473544276764e-10,0.01188241020859299
9.386961889357913e-10,0.01191774836669823
9.453998085402554e-10,0.0119665512514562
9.51803862815663e-10,0.0120094533703614
9.579013705883178e-10,0.01203938631943148
9.637422067502722e-10,0.0120591304810228
9.689222211966243e-10,0.01207255978990117
9.73308236556631e-10,0.01208387021941446
9.770281217738681e-10,0.01209454804154484
9.805262517648707e-10,0.0121032962215895
9.854422967405136e-10,0.01211293447571744
9.903664717560438e-10,0.01212192574442199
9.950205255870806e-10,0.01213149924875139
1.000859778415875e-09,0.01214166158686786
1.006579818948451e-09,0.01215661160883976
1.011760560235457e-09,0.01217751417463108
1.017170685956229e-09,0.01220186049989213
1.023779223385739e-09,0.0122296055489189
1.031098841158014e-09,0.01225673370959196
1.038479374600007e-09,0.01228333662978494
1.045190315306319e-09,0.01230645463145141
1.051477979624213e-09,0.01232468421921573
1.057669782788443e-09,0.01233992303958914
1.064135982222982e-09,0.01235660404564702
1.072148927039163e-09,0.0123877242999849
1.080482260372497e-09,0.01242939395479306
1.087740775526293e-09,0.01246032649175997
1.094196545920453e-09,0.01248474898135609
1.099953852915476e-09,0.01251128076296894
1.10552672355031e-09,0.01254379153050753
1.111824324647192e-09,0.01258460334938021
1.117707770049612e-09,0.01261929223162934
1.123069262649049e-09,0.01264142398830574
1.12780257894339e-09,0.01265274239562076
1.13179861555029e-09,0.01266168235780306
1.135373777385294e-09,0.01266802647520017
1.139380128034907e-09,0.01267482503646
1.145397343670636e-09,0.01268394121261887
1.150441359905403e-09,0.01269140125867409
1.155931849628855e-09,0.01269916822396009
1.162129981189541e-09,0.01270882688846096
1.168157254579263e-09,0.01272101384207083
1.173720692048795e-09,0.01273578491041881
1.178990638761914e-09,0.01275361990578168
1.183530868540918e-09,0.01277108927857919
1.187374992827209e-09,0.01278305752885451
1.190957130423826e-09,0.01279310382106139
1.195431264117743e-09,0.01280029335687521
1.20100556883191e-09,0.01280302679854696
1.205969897165945e-09,0.01280808446394563
1.211673346670161e-09,0.01281385637750992
1.217922768195351e-09,0.01282284072641007
1.223923988977013e-09,0.01283443558347609
1.230159953441818e-09,0.01285141435624047
1.236176205840941e-09,0.01287284642823825
1.241640296525866e-09,0.01289488816627402
1.246409500241877e-09,0.01291303565805483
1.250423073205935e-09,0.01292954381271917
1.253953596732044e-09,0.0129452817340111
1.257805863524225e-09,0.01296422818733409
1.263312494279765e-09,0.01299734392113025
1.268016221941292e-09,0.01301842436497145
1.273243004295867e-09,0.01303943646504841
1.280013934905554e-09,0.01306149952851065
1.28769349121354e-09,0.0130790124671272
1.294020274261483e-09,0.01308417182639841
1.299655912546879e-09,0.01308334947747917
1.304833055104689e-09,0.01308321757873295
1.30997590780007e-09,0.01308784066133885
1.316100521072005e-09,0.01309635969175101
1.322281625143445e-09,0.01310502002182957
1.3284761498685e-09,0.01311258943240603
1.33457656666107e-09,0.01311957442124954
1.340227639978171e-09,0.01312588384937802
1.345220575470698e-09,0.01313298166712798
1.349441013073016e-09,0.01313765405726349
1.353067045098208e-09,0.01313880663440574
1.356695761401508e-09,0.01313814771085837
1.363611778353079e-09,0.0131234364204351
1.368944463277024e-09,0.01311726200735689
1.373990007390131e-09,0.01312051066763517
1.379252133327578e-09,0.01312634041221761
1.383956789599883e-09,0.01313195916010089
1.388343555294167e-09,0.01313654420350528
1.392711537297201e-09,0.01314202575059347
1.397517415627041e-09,0.0131508044000178
1.404769882454192e-09,0.01317330054272704
1.413103215787525e-09,0.01320207120030595
1.420360787542603e-09,0.0132122376468716
1.426921605884905e-09,0.01321074721247121
1.432771849424028e-09,0.01321064122599461
1.438342863414394e-09,0.01321743125178191
1.445177164319122e-09,0.01323606612177114
1.453087163243148e-09,0.01326063009301486
1.459917550901656e-09,0.01326792883591276
1.465857316973052e-09,0.01326500216881908
1.471094630339429e-09,0.0132602913689689
1.476149190387778e-09,0.01325837006406652
1.481688602577367e-09,0.01325743882753855
1.486928430455462e-09,0.01325468220812401
1.491835127131609e-09,0.01324913374967039
1.496400370797417e-09,0.01324122617637753
1.500648364643036e-09,0.01323223855521568
1.505023948390251e-09,0.01322190358046877
1.510276803595426e-09,0.01320722574747572
1.515760474257561e-09,0.01319588296596015
1.522469554090052e-09,0.01319186609365278
1.529583822458008e-09,0.0131929455545331
1.536600285661188e-09,0.01319758975028654
1.543562476111765e-09,0.01320178930097897
1.549974082721064e-09,0.01319993029852737
1.556214056429936e-09,0.01319367395113818
1.562523328582759e-09,0.01318522664914935
1.569363397921822e-09,0.0131791835119568
1.576034901439541e-09,0.01317732229750774
1.582487185557978e-09,0.01317787346543456
1.588676852750196e-09,0.01317982879913367
1.594343808858035e-09,0.01318325833550344
1.599300598885508e-09,0.01318511747658834
1.603459604878817e-09,0.01318849729522913
1.607019795128713e-09,0.01319472270287881
1.610620175314295e-09,0.01320157560856417
1.617789758135894e-09,0.013222921173168
1.622941912778996e-09,0.01322631092573183
1.627898577305403e-09,0.01321674310258926
1.633191668173707e-09,0.01320030020453928
1.638000588016472e-09,0.01318344451304244
1.642628539160138e-09,0.013168140383775
1.647289844471334e-09,0.01315333356816112
1.652194376371976e-09,0.01313763880778478
1.658162534722919e-09,0.01311694816552774
1.664921352706023e-09,0.01309721883930775
1.670763344628519e-09,0.01308555142518764
1.676216360702669e-09,0.01307991199152793
1.681547035955891e-09,0.01307724083960334
1.687720106644712e-09,0.01306908541730581
1.694624781240731e-09,0.01305425182365554
1.701864064794474e-09,0.01303563981521771
1.709032093798719e-09,0.01301736824975501
1.715462286568896e-09,0.01299905689228526
1.721676557599021e-09,0.01298008547521897
1.727891669342623e-09,0.01296182023478563
1.735006914968868e-09,0.01294739329091577
1.743340248302202e-09,0.01294441370032219
1.751398519492813e-09,0.01294176536975848
1.758225427677652e-09,0.01292973158082897
1.7643331934858e-09,0.01291734174855364
1.769935167034942e-09,0.01291150093936334
1.775925937889476e-09,0.01291253522393248
1.782256903895823e-09,0.01291500579896668
1.788209679530373e-09,0.0129101797466333
1.793742322181024e-09,0.01289625395744148
1.798607626014931e-09,0.01287774875905612
1.802680106897479e-09,0.01286294994787413
1.806229177729447e-09,0.01285033607223114
1.80996405569094e-09,0.0128366328550518
1.81575321668232e-09,0.01281346755472764
1.820502299107675e-09,0.01279490874087084
1.825482011230384e-09,0.01277462897568432
1.831456471337625e-09,0.01274751640547047
1.837351826959045e-09,0.01272374657081836
1.842711959654634e-09,0.01270706640132537
1.847970762435671e-09,0.01269405825918304
1.853480890496487e-09,0.01267932485394346
1.858510225181973e-09,0.01266655861363909
1.863029933140313e-09,0.01265388198251509
1.867174968376124e-09,0.0126397707673856
1.871261535695476e-09,0.01262343839853189
1.876388678710695e-09,0.01259859253611153
1.882641235890009e-09,0.01256783367187536
1.888617799888911e-09,0.0125429687063436
1.894698906062629e-09,0.01252319611583625
1.901538393375876e-09,0.01250815949362595
1.908203411220115e-09,0.01249765919557907
1.914661528874058e-09,0.01248953326060855
1.920897410736561e-09,0.01248247570624864
1.926644838524872e-09,0.01247574790095952
1.931708268634036e-09,0.01246658444187935
1.935977384647734e-09,0.01245775386227616
1.939601998068181e-09,0.01245292515625676
1.943127590870588e-09,0.01244765233344763
1.949155923191746e-09,0.01244438585603683
1.954140125311453e-09,0.01243508646943189
1.958749367993829e-09,0.0124195025489015
1.96365084508284e-09,0.01240008207813694
1.968468781064282e-09,0.01237897408577816
1.973497646118639e-09,0.01235661035290319
1.979550760829384e-09,0.01232870857670551
1.985989574505434e-09,0.01229908990583333
1.992671218859628e-09,0.01226996006055099
1.999334267278691e-09,0.01224283961025835
2.00524829827646e-09,0.01222088016326431
2.010730556249785e-09,0.01220179412177236
2.016141376939518e-09,0.01218340109788664
2.022173998654006e-09,0.0121592164016349
2.027849882677929e-09,0.01213529074292507
2.033033079128178e-09,0.01211532098380538
2.037601021996248e-09,0.01209787200239161
2.041525208362676e-09,0.01208087767529782
2.045204644466504e-09,0.0120642971587966
2.049753140232093e-09,0.01204174516851205
2.055868689903095e-09,0.01201255965538989
2.061325478639939e-09,0.01199249755909194
2.067379426889145e-09,0.01197785188803002
2.073842078885112e-09,0.01196859244725647
2.07992473152529e-09,0.01196178017146111
2.085652901644838e-09,0.01195437256473745
2.090816772987539e-09,0.01194501666685137
2.095179696223463e-09,0.01193514725015448
2.098874233840984e-09,0.01192911854554709
2.102393396849971e-09,0.01192379345565678
2.107529896286295e-09,0.01192165464652123
2.112480976238908e-09,0.01191724242595123
2.117127020930896e-09,0.01190790344548122
2.122688056677468e-09,0.01189403153868215
2.1283316447082e-09,0.01187348738763708
2.133735856894638e-09,0.0118489965484736
2.138815437201786e-09,0.01182455995063308
2.144221962463828e-09,0.01179886103688234
2.149984616736818e-09,0.01177237093681476
2.155614219173991e-09,0.01174814401514502
2.160925992285678e-09,0.01172725412760111
2.165658899402489e-09,0.01171032892959521
2.169734306490684e-09,0.01169497709892848
2.173448704826388e-09,0.01167963230867432
2.177605218024662e-09,0.0116604667858346
2.183200090164449e-09,0.01163025615750857
2.188592512238514e-09,0.01160550924106338
2.194412414318237e-09,0.01158379361868068
2.200861803514628e-09,0.01156221400783945
2.207184707138258e-09,0.0115403889492225
2.213260282259173e-09,0.0115197569853768
2.218921394646728e-09,0.01150085880017045
2.223902835035001e-09,0.01148469106050646
2.228102124361055e-09,0.0114704653653946
2.231706744066066e-09,0.01145910127557911
2.235325221862399e-09,0.01145002847043517
2.242562177455066e-09,0.01144351317836352
2.247926183666062e-09,0.011436857102331
2.253011485912754e-09,0.0114254283666661
2.258291801410622e-09,0.01141437909197855
2.26292797146717e-09,0.01140539660850717
2.267189123547591e-09,0.01139959008974658
2.271406354408086e-09,0.01139648235527123
2.276167618712873e-09,0.01139543798687758
2.283989148805819e-09,0.01139395624001058
2.290928479823326e-09,0.01137632486852399
2.297099302530844e-09,0.01134767185348526
2.302587543742315e-09,0.01131812816228833
2.307628530014177e-09,0.01129390229844476
2.313415621504567e-09,0.01127062087000143
2.319461568048256e-09,0.01124829586314711
2.32534969110801e-09,0.01122598366106578
2.331039562792139e-09,0.01120420889282923
2.336141542479031e-09,0.01118725043759551
2.340490163948082e-09,0.01117451786627784
2.344240039271399e-09,0.01116227908493536
2.34786165296366e-09,0.01115024892332348
2.353207359354493e-09,0.0111269055677438
2.358478280894774e-09,0.01110478470852529
2.363391836229568e-09,0.01108736134035477
2.368693725438046e-09,0.01106792604057251
2.373990262812875e-09,0.0110489263351826
2.379203052949899e-09,0.01103142952174711
2.384315332759257e-09,0.01101578899856638
2.389138816711121e-09,0.01100297915094257
2.393692443195824e-09,0.01099283448249479
2.398201794543991e-09,0.01098533182159669
2.40312327725432e-09,0.01098066273785133
2.409543492940138e-09,0.01098011220466467
2.416754908331783e-09,0.01097819756693118
2.423331912080557e-09,0.01097014826091076
2.429361329077474e-09,0.0109576190006353
2.435076601919682e-09,0.01094557916622063
2.441064659758263e-09,0.01093701683651499
2.448475266374333e-09,0.01093332886435839
2.456271973015037e-09,0.01092507654942716
2.462640609584765e-09,0.01090814723562433
2.468258214373381e-09,0.01088907230984628
2.473344825260901e-09,0.01087288806230862
2.478748704502199e-09,0.01085963470816993
2.48497811916519e-09,0.0108448017947713
2.491720497458818e-09,0.01082468056466492
2.498727015798917e-09,0.01080072559296513
2.504692733039079e-09,0.01078268206796978
2.510086059774515e-09,0.01076951698522287
2.515385918445005e-09,0.01075830731316147
2.520865913610047e-09,0.01074391125142004
2.525863471270695e-09,0.01073126092561728
2.530365650415084e-09,0.01072042451650235
2.534474312927684e-09,0.01071087724564167
2.538555414883251e-09,0.01070131480975281
2.54383629174375e-09,0.010687297707644
2.550093391050717e-09,0.01067287459759227
